F1v,N1,N2,N3,LSC,T1,T2,T3,T4,C1,C2,L1,L2,L3,N4,density,clustering_coefficient,hubs,att_value,att,dataset
0.06158213995078935,0.402786190187765,0.03741496998028291,0.2636785786392085,0.9949371864555695,0.3571572784171209,0.0004037956793862306,0.0004037956793862306,1.0,0.007275314996888049,0.019936787351400698,0.7824135669704588,0.19664849586109429,0.8518069856652534,0.7629719362002827,0.8354952547484317,0.020323862692223527,0.9997981021603068,0.0,A,S1B10
0.0574337901117268,0.3978601149197543,0.04519384767946043,0.2617396473152368,0.9954745189158899,0.35169407568852784,0.00039627501486031304,0.00039627501486031304,1.0,0.009713288888874239,0.026514236182749507,0.7889816596689986,0.18664553199920744,0.8613037447988904,0.7503467406380028,0.8358760980120203,0.010491535862267254,0.9998018624925699,1.0,A,S1B10
